order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD2018OCT_5315,1,credit_card,10,136.1
ORD2018OCT_1584,1,credit_card,6,287.96
ORD2018OCT_1685,1,credit_card,8,218.58
ORD2018OCT_7435,1,credit_card,2,288.27
ORD2018OCT_3917,1,boleto,1,26.77
ORD2018OCT_6822,1,credit_card,5,332.73
ORD2018OCT_4210,1,credit_card,1,25.0
ORD2018OCT_8961,1,credit_card,1,87.64
ORD2018OCT_6757,1,credit_card,4,99.43
ORD2018OCT_8698,1,credit_card,2,52.68
ORD2018OCT_2768,1,credit_card,2,164.71
ORD2018OCT_4965,1,credit_card,1,26.78
ORD2018OCT_2753,1,credit_card,2,62.76
ORD2018OCT_2240,1,boleto,1,278.22
ORD2018OCT_8220,1,credit_card,1,38.38
ORD2018OCT_1594,1,credit_card,1,87.16
ORD2018OCT_4843,1,credit_card,10,440.71
ORD2018OCT_1625,1,debit_card,1,91.21
ORD2018OCT_4649,1,credit_card,6,176.16
ORD2018OCT_8434,1,boleto,1,65.09
ORD2018OCT_4469,1,credit_card,3,30.95
ORD2018OCT_3623,1,credit_card,1,65.07
ORD2018OCT_9327,1,credit_card,2,157.35
ORD2018OCT_3598,1,boleto,1,57.82
ORD2018OCT_1312,1,credit_card,3,217.9
ORD2018OCT_9240,1,credit_card,6,159.51
ORD2018OCT_3842,1,credit_card,3,270.45
ORD2018OCT_3838,1,credit_card,1,251.65
ORD2018OCT_258,1,debit_card,1,196.99
ORD2018OCT_5577,1,boleto,1,133.48
ORD2018OCT_2311,1,credit_card,4,85.58
ORD2018OCT_6809,1,credit_card,3,63.22
ORD2018OCT_9396,2,voucher,1,66.81
ORD2018OCT_6449,1,boleto,1,47.0
ORD2018OCT_5871,1,credit_card,6,63.5
ORD2018OCT_3300,1,credit_card,1,98.49
ORD2018OCT_448,1,credit_card,2,417.31
ORD2018OCT_1683,1,credit_card,2,129.98
ORD2018OCT_9141,1,credit_card,1,76.64
ORD2018OCT_7384,1,credit_card,3,198.2
ORD2018OCT_2088,1,credit_card,1,106.06
ORD2018OCT_6501,1,credit_card,1,57.51
ORD2018OCT_8698,1,credit_card,4,136.64
ORD2018OCT_735,1,boleto,1,177.49
ORD2018OCT_6555,1,credit_card,1,77.51
ORD2018OCT_9680,1,credit_card,1,83.32
ORD2018OCT_9554,1,boleto,1,37.61
ORD2018OCT_9770,1,credit_card,8,87.92
ORD2018OCT_9249,1,debit_card,1,118.65
ORD2018OCT_4732,1,credit_card,3,104.12
ORD2018OCT_3818,1,credit_card,2,85.14
ORD2018OCT_8588,1,credit_card,2,220.17
ORD2018OCT_3932,1,boleto,1,75.08
ORD2018OCT_604,1,credit_card,1,194.92
ORD2018OCT_1034,1,credit_card,1,17.59
ORD2018OCT_5743,1,credit_card,4,41.59
ORD2018OCT_245,1,boleto,1,54.0
ORD2018OCT_3362,1,credit_card,4,122.36
ORD2018OCT_6439,1,boleto,1,88.71
ORD2018OCT_7445,1,credit_card,1,44.42
ORD2018OCT_2289,1,credit_card,3,148.9
ORD2018OCT_9735,1,credit_card,10,975.92
ORD2018OCT_7650,1,credit_card,6,313.43
ORD2018OCT_4825,1,credit_card,3,93.01
ORD2018OCT_1082,1,credit_card,7,140.3
ORD2018OCT_8797,1,credit_card,2,163.25
ORD2018OCT_4819,1,credit_card,2,53.89
ORD2018OCT_577,1,credit_card,1,426.27
ORD2018OCT_5273,1,credit_card,1,91.99
ORD2018OCT_7960,1,boleto,1,49.09
ORD2018OCT_2650,1,credit_card,2,453.92
ORD2018OCT_1021,1,boleto,1,92.13
ORD2018OCT_521,1,credit_card,3,161.42
ORD2018OCT_2732,1,credit_card,24,241.42
ORD2018OCT_6970,1,credit_card,8,108.46
ORD2018OCT_8301,1,credit_card,1,139.07
ORD2018OCT_4034,1,credit_card,2,45.62
ORD2018OCT_6464,1,credit_card,4,382.62
ORD2018OCT_8654,1,credit_card,5,57.58
ORD2018OCT_6163,1,credit_card,5,75.89
ORD2018OCT_8865,1,credit_card,6,67.39
ORD2018OCT_7344,1,credit_card,3,62.56
ORD2018OCT_4545,1,credit_card,1,305.59
ORD2018OCT_5479,1,boleto,1,112.84
ORD2018OCT_989,1,credit_card,8,147.07
ORD2018OCT_1529,1,credit_card,3,317.64
ORD2018OCT_9396,1,credit_card,1,72.56
ORD2018OCT_9712,1,credit_card,9,95.09
ORD2018OCT_197,1,boleto,1,469.71
ORD2018OCT_7955,1,credit_card,1,32.38
ORD2018OCT_8282,1,credit_card,5,352.55
ORD2018OCT_5849,1,credit_card,1,76.57
ORD2018OCT_4609,1,credit_card,2,173.86
ORD2018OCT_2587,1,boleto,1,133.8
ORD2018OCT_5080,1,credit_card,3,112.1
ORD2018OCT_9343,1,credit_card,5,147.78
ORD2018OCT_7299,1,credit_card,1,53.13
ORD2018OCT_9931,1,credit_card,3,369.28
ORD2018OCT_7106,1,credit_card,1,45.78
ORD2018OCT_8475,1,credit_card,10,102.64
ORD2018OCT_4535,1,credit_card,8,86.85
ORD2018OCT_8782,1,credit_card,1,44.1
ORD2018OCT_5529,1,credit_card,2,81.28
ORD2018OCT_8723,1,boleto,1,120.94
ORD2018OCT_8441,1,voucher,1,26.87
ORD2018OCT_7833,1,credit_card,3,33.72
ORD2018OCT_2579,1,credit_card,2,174.13
ORD2018OCT_4114,1,boleto,1,94.84
ORD2018OCT_2904,1,credit_card,4,48.78
ORD2018OCT_5097,1,boleto,1,87.8
ORD2018OCT_3805,1,credit_card,4,104.37
ORD2018OCT_3725,1,credit_card,4,161.54
ORD2018OCT_2533,1,credit_card,6,117.04
ORD2018OCT_3075,1,boleto,1,252.88
ORD2018OCT_2011,1,credit_card,8,6929.31
ORD2018OCT_7523,1,boleto,1,48.69
ORD2018OCT_2167,1,credit_card,6,108.86
ORD2018OCT_3456,1,credit_card,6,86.63
ORD2018OCT_8876,1,boleto,1,42.53
ORD2018OCT_1000,1,credit_card,6,343.65
ORD2018OCT_5385,1,boleto,1,88.54
ORD2018OCT_9592,1,credit_card,1,25.89
ORD2018OCT_2692,1,credit_card,2,153.39
ORD2018OCT_5083,1,boleto,1,74.28
ORD2018OCT_12,1,credit_card,5,126.01
ORD2018OCT_8576,1,credit_card,4,43.11
ORD2018OCT_1916,1,credit_card,3,35.75
ORD2018OCT_7645,1,credit_card,1,87.51
ORD2018OCT_880,1,credit_card,8,784.07
ORD2018OCT_5850,2,voucher,1,13.14
ORD2018OCT_4652,1,credit_card,10,408.51
ORD2018OCT_6300,1,credit_card,4,147.52
ORD2018OCT_5417,1,boleto,1,167.15
ORD2018OCT_1022,1,credit_card,2,40.23
ORD2018OCT_6904,1,credit_card,3,153.27
ORD2018OCT_7768,1,credit_card,2,79.39
ORD2018OCT_9372,1,credit_card,10,100.24
ORD2018OCT_7149,1,credit_card,10,443.33
ORD2018OCT_9450,1,boleto,1,64.32
ORD2018OCT_6499,1,boleto,1,180.32
ORD2018OCT_1767,1,credit_card,1,10.86
ORD2018OCT_7723,3,voucher,1,7.3
ORD2018OCT_7801,1,boleto,1,87.7
ORD2018OCT_1676,1,credit_card,5,53.0
ORD2018OCT_8200,1,credit_card,2,181.82
ORD2018OCT_2596,1,credit_card,1,35.38
ORD2018OCT_8952,1,credit_card,1,21.43
ORD2018OCT_5705,1,credit_card,3,54.99
ORD2018OCT_679,1,credit_card,5,103.83
ORD2018OCT_7590,1,boleto,1,153.1
ORD2018OCT_1521,2,voucher,1,72.4
ORD2018OCT_7186,1,credit_card,6,107.79
ORD2018OCT_3979,1,boleto,1,49.0
ORD2018OCT_2997,1,boleto,1,159.12
ORD2018OCT_5278,1,boleto,1,158.59
ORD2018OCT_2512,1,credit_card,1,63.73
ORD2018OCT_9531,1,credit_card,5,65.0
ORD2018OCT_6316,1,credit_card,10,118.98
ORD2018OCT_1312,1,credit_card,3,49.23
ORD2018OCT_7581,1,credit_card,2,144.58
ORD2018OCT_391,1,credit_card,1,76.84
ORD2018OCT_4882,1,credit_card,3,39.09
ORD2018OCT_3130,1,credit_card,2,75.53
ORD2018OCT_2988,1,credit_card,1,80.11
ORD2018OCT_2057,1,boleto,1,100.91
ORD2018OCT_2924,1,credit_card,1,108.2
ORD2018OCT_2382,1,boleto,1,805.75
ORD2018OCT_3760,1,credit_card,1,12.03
ORD2018OCT_8482,1,credit_card,1,79.24
ORD2018OCT_9523,1,credit_card,6,171.84
ORD2018OCT_5953,1,credit_card,2,68.13
ORD2018OCT_6158,1,boleto,1,57.51
ORD2018OCT_1196,1,credit_card,1,46.39
ORD2018OCT_7549,1,credit_card,7,578.78
ORD2018OCT_8111,1,credit_card,2,188.6
ORD2018OCT_8466,1,credit_card,10,471.84
ORD2018OCT_9654,1,boleto,1,35.87
ORD2018OCT_4901,1,credit_card,1,372.28
ORD2018OCT_6981,1,credit_card,3,183.56
ORD2018OCT_948,1,credit_card,2,90.17
ORD2018OCT_8316,1,credit_card,1,114.42
ORD2018OCT_5877,1,credit_card,1,145.34
ORD2018OCT_8415,1,boleto,1,43.0
ORD2018OCT_4546,1,credit_card,4,194.82
ORD2018OCT_3451,1,credit_card,1,293.36
ORD2018OCT_2522,1,credit_card,2,155.63
ORD2018OCT_9228,3,voucher,1,30.67
ORD2018OCT_2810,1,credit_card,5,59.6
ORD2018OCT_811,1,credit_card,10,172.29
ORD2018OCT_9734,1,credit_card,7,73.77
ORD2018OCT_7638,1,credit_card,2,277.12
ORD2018OCT_8820,1,credit_card,8,182.16
ORD2018OCT_2644,1,boleto,1,35.71
ORD2018OCT_7196,1,credit_card,2,195.74
ORD2018OCT_666,1,voucher,1,54.22
ORD2018OCT_970,1,boleto,1,80.11
ORD2018OCT_4103,1,credit_card,1,69.89
ORD2018OCT_4049,1,credit_card,6,63.51
ORD2018OCT_2517,1,credit_card,6,710.48
ORD2018OCT_9334,1,credit_card,1,119.65
ORD2018OCT_4192,1,credit_card,5,99.43
ORD2018OCT_2227,1,credit_card,3,106.85
ORD2018OCT_910,1,credit_card,2,173.88
ORD2018OCT_3171,1,credit_card,2,133.76
ORD2018OCT_2718,1,boleto,1,331.26
ORD2018OCT_4060,1,boleto,1,42.87
ORD2018OCT_9242,1,credit_card,5,114.8
ORD2018OCT_5410,1,credit_card,4,171.13
ORD2018OCT_8295,1,credit_card,2,246.39
ORD2018OCT_7802,1,boleto,1,106.77
ORD2018OCT_5492,1,credit_card,1,62.41
ORD2018OCT_3876,1,credit_card,4,172.81
ORD2018OCT_2122,1,credit_card,2,88.87
ORD2018OCT_1509,1,credit_card,10,277.28
ORD2018OCT_6242,1,credit_card,2,102.03
ORD2018OCT_2311,1,credit_card,2,144.3
ORD2018OCT_7747,1,credit_card,2,65.71
ORD2018OCT_28,1,credit_card,1,17.66
ORD2018OCT_4680,1,credit_card,4,49.13
ORD2018OCT_4166,1,boleto,1,27.69
ORD2018OCT_4240,1,boleto,1,89.36
ORD2018OCT_4236,1,credit_card,10,234.15
ORD2018OCT_3588,1,credit_card,2,111.32
ORD2018OCT_8108,1,credit_card,6,217.16
ORD2018OCT_2207,1,credit_card,1,61.75
ORD2018OCT_629,1,boleto,1,56.79
ORD2018OCT_1581,1,credit_card,2,186.24
ORD2018OCT_463,1,credit_card,1,40.99
ORD2018OCT_3630,1,credit_card,1,37.85
ORD2018OCT_1945,1,boleto,1,157.78
ORD2018OCT_1404,1,credit_card,1,90.44
ORD2018OCT_3190,1,credit_card,10,481.3
ORD2018OCT_9059,1,credit_card,2,237.47
ORD2018OCT_496,1,credit_card,2,57.51
ORD2018OCT_8398,1,boleto,1,73.27
ORD2018OCT_5765,1,credit_card,20,425.94
ORD2018OCT_9311,1,boleto,1,1541.7
ORD2018OCT_9404,1,credit_card,1,72.16
ORD2018OCT_4550,1,boleto,1,116.24
ORD2018OCT_5103,1,credit_card,1,92.57
ORD2018OCT_5148,1,credit_card,1,31.77
ORD2018OCT_366,1,boleto,1,40.96
ORD2018OCT_548,1,boleto,1,49.16
ORD2018OCT_3688,1,boleto,1,79.11
ORD2018OCT_9869,1,credit_card,2,109.5
ORD2018OCT_3112,1,boleto,1,141.28
ORD2018OCT_9907,1,credit_card,1,153.9
ORD2018OCT_1251,1,credit_card,4,241.25
ORD2018OCT_3516,1,credit_card,6,442.18
ORD2018OCT_3330,1,boleto,1,82.73
ORD2018OCT_842,1,credit_card,10,2455.12
ORD2018OCT_2176,1,boleto,1,127.52
ORD2018OCT_4448,1,credit_card,2,108.73
ORD2018OCT_5462,1,credit_card,1,63.96
ORD2018OCT_790,1,credit_card,5,117.85
ORD2018OCT_45,1,credit_card,1,104.87
ORD2018OCT_3167,1,credit_card,10,436.49
ORD2018OCT_979,1,boleto,1,111.89
ORD2018OCT_9181,1,credit_card,3,102.1
ORD2018OCT_1008,1,credit_card,10,622.28
ORD2018OCT_6264,1,credit_card,10,205.84
ORD2018OCT_8767,1,boleto,1,108.76
ORD2018OCT_2245,1,boleto,1,46.69
ORD2018OCT_3958,1,credit_card,4,420.88
ORD2018OCT_7516,1,boleto,1,45.01
ORD2018OCT_5826,1,boleto,1,127.0
ORD2018OCT_3064,1,boleto,1,177.44
ORD2018OCT_9089,1,credit_card,1,118.35
ORD2018OCT_1150,1,credit_card,1,73.34
ORD2018OCT_160,1,boleto,1,101.34
ORD2018OCT_796,1,credit_card,1,38.89
ORD2018OCT_8411,1,credit_card,5,50.0
ORD2018OCT_894,1,boleto,1,54.64
ORD2018OCT_2660,1,credit_card,10,273.6
ORD2018OCT_9555,4,voucher,1,13.18
ORD2018OCT_9792,1,credit_card,1,53.1
ORD2018OCT_2186,1,credit_card,1,35.0
ORD2018OCT_3199,1,credit_card,10,134.94
ORD2018OCT_7123,1,credit_card,1,38.95
ORD2018OCT_9816,1,boleto,1,397.3
ORD2018OCT_9687,1,credit_card,1,91.28
ORD2018OCT_1990,1,credit_card,2,33.85
ORD2018OCT_5158,1,credit_card,7,155.64
ORD2018OCT_599,1,credit_card,2,88.71
ORD2018OCT_756,1,credit_card,16,167.37
ORD2018OCT_6418,1,boleto,1,37.13
ORD2018OCT_2963,1,credit_card,1,62.57
ORD2018OCT_1655,1,credit_card,1,10.39
ORD2018OCT_1833,1,credit_card,9,111.89
ORD2018OCT_8963,1,credit_card,3,46.14
ORD2018OCT_5636,1,credit_card,8,336.38
ORD2018OCT_245,1,credit_card,1,31.86
ORD2018OCT_1548,1,credit_card,1,125.05
ORD2018OCT_8625,1,credit_card,4,40.84
ORD2018OCT_5346,1,boleto,1,77.03
ORD2018OCT_4128,1,credit_card,7,76.07
ORD2018OCT_2619,1,credit_card,3,35.14
ORD2018OCT_8485,1,credit_card,2,112.82
ORD2018OCT_4007,1,credit_card,3,170.4
ORD2018OCT_9572,1,credit_card,1,29.08
ORD2018OCT_1128,1,credit_card,12,156.84
ORD2018OCT_6747,1,credit_card,3,246.26
ORD2018OCT_7959,1,credit_card,1,263.94
ORD2018OCT_542,1,credit_card,8,167.98
ORD2018OCT_1989,1,credit_card,4,41.13
ORD2018OCT_4131,1,credit_card,1,71.82
ORD2018OCT_9539,1,boleto,1,37.0
ORD2018OCT_4228,1,credit_card,1,66.63
ORD2018OCT_246,1,boleto,1,65.77
ORD2018OCT_6325,1,boleto,1,208.42
ORD2018OCT_9833,1,credit_card,4,45.09
ORD2018OCT_7442,1,credit_card,3,428.8
ORD2018OCT_9689,2,voucher,1,15.11
ORD2018OCT_907,1,boleto,1,96.61
ORD2018OCT_9026,1,boleto,1,108.3
ORD2018OCT_5026,1,voucher,1,159.1
ORD2018OCT_2066,1,credit_card,5,104.28
ORD2018OCT_2322,2,voucher,1,20.0
ORD2018OCT_8900,1,credit_card,2,127.92
ORD2018OCT_5255,1,boleto,1,105.28
ORD2018OCT_5645,1,credit_card,1,255.91
ORD2018OCT_9299,1,boleto,1,138.15
ORD2018OCT_7012,1,credit_card,5,111.6
ORD2018OCT_950,1,boleto,1,74.41
ORD2018OCT_6329,1,credit_card,4,249.49
ORD2018OCT_6641,1,credit_card,1,32.15
ORD2018OCT_1088,1,debit_card,1,216.38
ORD2018OCT_9614,1,boleto,1,141.51
ORD2018OCT_4847,1,boleto,1,125.07
ORD2018OCT_8439,1,credit_card,5,424.97
ORD2018OCT_5967,1,credit_card,4,80.78
ORD2018OCT_986,1,boleto,1,143.82
ORD2018OCT_2948,1,credit_card,7,145.56
ORD2018OCT_9315,1,credit_card,3,144.94
ORD2018OCT_190,1,credit_card,1,126.23
ORD2018OCT_4747,1,credit_card,3,192.01
ORD2018OCT_7384,1,credit_card,1,166.59
ORD2018OCT_4576,1,boleto,1,51.0
ORD2018OCT_7581,1,credit_card,6,62.54
ORD2018OCT_933,1,boleto,1,114.54
ORD2018OCT_9440,1,credit_card,6,219.74
ORD2018OCT_664,1,credit_card,5,160.09
ORD2018OCT_5017,1,credit_card,3,138.48
ORD2018OCT_4098,1,boleto,1,77.57
ORD2018OCT_1245,1,credit_card,3,101.01
ORD2018OCT_3118,1,credit_card,2,51.78
ORD2018OCT_1049,1,credit_card,1,140.88
ORD2018OCT_7255,1,credit_card,1,124.49
ORD2018OCT_6355,1,voucher,1,45.0
ORD2018OCT_4281,1,credit_card,4,42.77
ORD2018OCT_1216,1,boleto,1,77.1
ORD2018OCT_2198,1,credit_card,1,16.78
ORD2018OCT_7236,1,credit_card,3,110.13
ORD2018OCT_492,1,credit_card,10,1894.41
ORD2018OCT_15,1,credit_card,3,32.78
ORD2018OCT_9062,1,credit_card,3,70.52
ORD2018OCT_1518,1,credit_card,6,225.86
ORD2018OCT_2436,1,boleto,1,113.44
ORD2018OCT_2367,1,credit_card,1,37.73
ORD2018OCT_649,1,credit_card,1,39.1
ORD2018OCT_8591,4,voucher,1,7.73
ORD2018OCT_7094,2,credit_card,2,65.94
ORD2018OCT_6915,1,boleto,1,146.57
ORD2018OCT_5263,1,boleto,1,293.94
ORD2018OCT_9356,1,credit_card,3,68.04
ORD2018OCT_7249,1,boleto,1,83.14
ORD2018OCT_9039,1,voucher,1,113.82
ORD2018OCT_845,1,credit_card,2,73.74
ORD2018OCT_7437,6,voucher,1,12.81
ORD2018OCT_6980,1,credit_card,6,93.48
ORD2018OCT_3784,1,boleto,1,615.85
ORD2018OCT_4477,1,credit_card,3,527.03
ORD2018OCT_7348,1,credit_card,3,215.72
ORD2018OCT_5953,1,credit_card,1,132.97
ORD2018OCT_1986,1,credit_card,10,357.62
ORD2018OCT_6282,1,credit_card,1,215.07
ORD2018OCT_5877,1,credit_card,2,86.25
ORD2018OCT_7397,1,credit_card,1,33.68
ORD2018OCT_1513,1,debit_card,1,56.54
ORD2018OCT_4917,1,boleto,1,221.52
ORD2018OCT_7632,1,credit_card,10,213.73
ORD2018OCT_4312,1,credit_card,1,29.41
ORD2018OCT_6484,1,credit_card,4,199.48
ORD2018OCT_7131,1,credit_card,1,22.81
ORD2018OCT_6610,1,credit_card,6,93.84
ORD2018OCT_8799,1,credit_card,3,31.82
ORD2018OCT_3706,1,credit_card,5,108.33
ORD2018OCT_8442,1,boleto,1,32.09
ORD2018OCT_1369,1,credit_card,6,90.88
ORD2018OCT_8482,1,credit_card,1,111.37
ORD2018OCT_4962,2,debit_card,1,35.77
ORD2018OCT_7256,1,credit_card,10,161.0
ORD2018OCT_7195,1,boleto,1,255.96
ORD2018OCT_7493,1,credit_card,3,149.23
ORD2018OCT_1798,1,credit_card,1,104.86
ORD2018OCT_9435,1,boleto,1,81.89
ORD2018OCT_6833,1,boleto,1,237.94
ORD2018OCT_5260,1,credit_card,3,60.6
ORD2018OCT_8313,1,credit_card,4,129.53
ORD2018OCT_5290,1,credit_card,1,55.54
ORD2018OCT_4346,1,credit_card,1,199.42
ORD2018OCT_9063,1,credit_card,1,5.26
ORD2018OCT_612,1,credit_card,2,58.82
ORD2018OCT_7458,7,voucher,1,0.74
ORD2018OCT_9193,1,credit_card,1,59.09
ORD2018OCT_451,1,credit_card,2,149.04
ORD2018OCT_2637,1,boleto,1,116.85
ORD2018OCT_118,1,credit_card,2,125.23
ORD2018OCT_4375,1,credit_card,2,82.33
ORD2018OCT_7458,1,credit_card,2,45.48
ORD2018OCT_4286,1,voucher,1,88.49
ORD2018OCT_3341,1,credit_card,5,115.45
ORD2018OCT_2514,1,credit_card,2,277.97
ORD2018OCT_45,1,credit_card,1,33.16
ORD2018OCT_5267,1,credit_card,2,68.22
ORD2018OCT_7914,1,credit_card,10,230.9
ORD2018OCT_5851,1,credit_card,8,340.72
ORD2018OCT_7523,1,credit_card,1,136.56
ORD2018OCT_7080,1,credit_card,6,219.63
ORD2018OCT_8081,1,credit_card,5,220.25
ORD2018OCT_358,1,credit_card,2,97.71
ORD2018OCT_698,1,credit_card,4,203.77
ORD2018OCT_2639,1,credit_card,1,80.69
ORD2018OCT_7224,1,credit_card,1,22.79
ORD2018OCT_3868,2,voucher,1,50.0
ORD2018OCT_8847,1,boleto,1,218.45
ORD2018OCT_6644,1,credit_card,1,47.29
ORD2018OCT_6125,1,credit_card,2,22.29
ORD2018OCT_5609,1,credit_card,1,92.21
ORD2018OCT_7844,1,boleto,1,249.45
ORD2018OCT_6488,1,boleto,1,84.13
ORD2018OCT_5741,1,credit_card,3,225.08
ORD2018OCT_8667,1,credit_card,9,450.53
ORD2018OCT_6316,1,credit_card,3,67.23
ORD2018OCT_5455,1,credit_card,3,270.78
ORD2018OCT_6093,1,credit_card,3,38.13
ORD2018OCT_5859,1,credit_card,1,148.18
ORD2018OCT_3877,1,boleto,1,71.15
ORD2018OCT_4283,2,voucher,1,72.35
ORD2018OCT_5509,1,credit_card,1,41.85
ORD2018OCT_863,1,credit_card,3,63.72
ORD2018OCT_7501,1,credit_card,5,317.53
ORD2018OCT_3163,1,boleto,1,38.78
ORD2018OCT_4636,1,credit_card,2,78.6
ORD2018OCT_9089,1,credit_card,7,74.88
ORD2018OCT_3280,1,credit_card,2,107.78
ORD2018OCT_1915,1,credit_card,2,131.56
ORD2018OCT_7660,1,voucher,1,41.54
ORD2018OCT_2407,1,credit_card,4,218.66
ORD2018OCT_5027,1,debit_card,1,68.63
ORD2018OCT_832,1,credit_card,1,26.71
ORD2018OCT_9203,1,boleto,1,138.06
ORD2018OCT_6152,1,credit_card,1,97.14
ORD2018OCT_544,1,debit_card,1,107.42
ORD2018OCT_91,1,credit_card,4,128.95
ORD2018OCT_2627,1,credit_card,8,914.11
ORD2018OCT_3849,1,credit_card,1,38.29
ORD2018OCT_850,1,credit_card,2,111.13
ORD2018OCT_7733,1,credit_card,5,119.76
ORD2018OCT_3519,1,credit_card,4,48.21
ORD2018OCT_7021,1,credit_card,2,56.4
ORD2018OCT_1450,1,credit_card,3,99.9
ORD2018OCT_9371,1,credit_card,2,123.85
ORD2018OCT_6945,1,credit_card,2,106.95
ORD2018OCT_6973,1,credit_card,4,83.56
ORD2018OCT_516,1,credit_card,10,638.57
ORD2018OCT_9214,2,voucher,1,29.18
ORD2018OCT_1820,1,credit_card,1,21.43
ORD2018OCT_1113,1,credit_card,6,158.29
ORD2018OCT_8289,1,credit_card,3,142.54
ORD2018OCT_2625,1,boleto,1,112.81
ORD2018OCT_3605,3,voucher,1,200.0
ORD2018OCT_2534,1,boleto,1,354.01
ORD2018OCT_6506,1,credit_card,1,37.09
ORD2018OCT_424,1,credit_card,1,52.44
ORD2018OCT_3213,1,boleto,1,60.08
ORD2018OCT_2963,1,credit_card,8,1110.59
ORD2018OCT_2677,1,credit_card,1,42.04
ORD2018OCT_7074,1,boleto,1,69.22
ORD2018OCT_7556,1,boleto,1,53.52
ORD2018OCT_5516,1,credit_card,2,27.86
ORD2018OCT_124,1,boleto,1,277.3
ORD2018OCT_846,1,credit_card,1,93.66
ORD2018OCT_1222,1,credit_card,5,118.35
ORD2018OCT_4990,1,credit_card,2,162.44
ORD2018OCT_7006,1,credit_card,3,37.09
ORD2018OCT_868,1,voucher,1,188.97
ORD2018OCT_5548,1,credit_card,3,181.91
ORD2018OCT_8637,1,voucher,1,38.89
ORD2018OCT_7451,1,credit_card,1,30.44
ORD2018OCT_3539,1,credit_card,3,67.44
ORD2018OCT_579,1,boleto,1,162.85
ORD2018OCT_4954,1,debit_card,1,87.51
ORD2018OCT_2641,1,credit_card,1,46.13
ORD2018OCT_3157,1,credit_card,1,157.15
ORD2018OCT_8419,1,credit_card,3,63.44
ORD2018OCT_114,1,boleto,1,395.45
ORD2018OCT_617,1,credit_card,4,48.3
ORD2018OCT_1014,1,credit_card,1,32.33
ORD2018OCT_4811,1,credit_card,1,82.55
ORD2018OCT_2602,1,credit_card,1,173.32
ORD2018OCT_1931,1,credit_card,2,70.38
ORD2018OCT_7628,1,boleto,1,102.1
ORD2018OCT_3550,1,credit_card,7,148.71
ORD2018OCT_9033,1,boleto,1,1323.79
ORD2018OCT_4275,1,credit_card,1,24.09
ORD2018OCT_3569,1,voucher,1,48.92
ORD2018OCT_7782,1,credit_card,2,108.76
ORD2018OCT_5048,1,credit_card,3,145.47
ORD2018OCT_6573,1,boleto,1,27.1
ORD2018OCT_940,1,credit_card,1,173.3
ORD2018OCT_3935,1,credit_card,10,161.77
ORD2018OCT_8788,1,credit_card,2,150.7
ORD2018OCT_352,1,credit_card,3,104.56
ORD2018OCT_311,1,credit_card,1,43.09
ORD2018OCT_8628,1,credit_card,3,37.68
ORD2018OCT_4141,1,credit_card,10,648.77
ORD2018OCT_7438,1,boleto,1,459.05
ORD2018OCT_5832,1,boleto,1,147.62
ORD2018OCT_420,1,credit_card,12,446.66
ORD2018OCT_6866,1,credit_card,1,40.95
ORD2018OCT_7180,2,voucher,1,43.12
ORD2018OCT_8020,1,boleto,1,94.16
ORD2018OCT_2327,1,credit_card,1,48.24
ORD2018OCT_546,1,credit_card,2,52.04
ORD2018OCT_4192,1,credit_card,1,34.68
ORD2018OCT_1015,1,credit_card,12,1125.9
ORD2018OCT_121,1,credit_card,4,41.75
ORD2018OCT_4021,1,credit_card,8,301.34
ORD2018OCT_3294,1,credit_card,3,148.12
ORD2018OCT_2781,1,credit_card,8,253.18
ORD2018OCT_7650,1,credit_card,9,215.05
ORD2018OCT_1850,1,credit_card,1,82.97
ORD2018OCT_1005,1,boleto,1,60.53
ORD2018OCT_589,2,voucher,1,1.7
ORD2018OCT_3871,1,credit_card,1,118.43
ORD2018OCT_3936,1,credit_card,1,109.3
ORD2018OCT_5313,1,credit_card,1,207.5
ORD2018OCT_3193,1,credit_card,6,180.82
ORD2018OCT_4328,1,boleto,1,110.88
ORD2018OCT_1948,1,credit_card,1,74.1
ORD2018OCT_6565,1,boleto,1,145.06
ORD2018OCT_1750,1,credit_card,2,105.66
ORD2018OCT_6407,1,credit_card,1,46.15
ORD2018OCT_7172,1,boleto,1,114.69
ORD2018OCT_7689,1,boleto,1,113.11
ORD2018OCT_7905,1,credit_card,3,72.83
ORD2018OCT_578,2,voucher,1,22.47
ORD2018OCT_2296,1,credit_card,1,66.67
ORD2018OCT_168,1,credit_card,2,211.91
ORD2018OCT_994,1,credit_card,1,19.78
ORD2018OCT_1407,2,credit_card,3,36.61
ORD2018OCT_349,1,credit_card,3,134.18
ORD2018OCT_1300,1,credit_card,1,271.18
ORD2018OCT_9723,1,credit_card,2,118.49
ORD2018OCT_996,1,boleto,1,66.78
ORD2018OCT_9595,1,credit_card,1,143.39
ORD2018OCT_9357,1,credit_card,4,45.52
ORD2018OCT_9705,1,boleto,1,223.78
ORD2018OCT_7162,1,credit_card,2,43.32
ORD2018OCT_7844,1,credit_card,1,187.94
ORD2018OCT_628,1,credit_card,1,126.85
ORD2018OCT_2377,1,credit_card,3,189.06
ORD2018OCT_3169,1,boleto,1,112.47
ORD2018OCT_1449,1,boleto,1,31.77
ORD2018OCT_26,1,credit_card,10,622.86
ORD2018OCT_7950,4,voucher,1,5.18
